Season,Team,G_Bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR_Bat,W,L,SV,G_Pitch,GS,IP,K/9,BB/9,HR/9,BABIP_y,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR_Pitch,OD,Current,AVG Salary,Median
2014,SEA,2333,5977,136,634,600,96,6.6%,20.6%,0.132,0.29,0.244,0.3,0.376,0.299,,94,3.2,-37.5,-1.5,16.4,87,75,51,659,162,1452,8.16,2.87,0.85,0.275,76.8%,45.4%,9.9%,92.1,3.17,,3.61,3.57,13.6,89036142,89036142,3179862,800000
2014,SFG,2353,6087,132,665,636,56,7.0%,20.5%,0.133,0.304,0.255,0.311,0.388,0.308,,99,0.5,-5.1,52.8,25.4,88,74,46,637,162,1449,7.52,2.42,0.83,0.282,72.7%,45.9%,9.4%,91.7,3.5,,3.58,3.59,9.4,141739108,141739108,5669564,4000000
2014,STL,2324,6086,105,619,585,57,7.7%,18.6%,0.116,0.3,0.253,0.32,0.369,0.308,,95,-15.5,-49,29.9,18.1,90,72,55,647,162,1448.2,7.59,2.92,0.76,0.286,74.4%,45.4%,8.6%,94.1,3.5,,3.65,3.77,15.9,113020360,113020360,3897254,1000000
2014,TBR,2352,6205,117,612,586,63,8.5%,18.1%,0.12,0.287,0.247,0.317,0.367,0.305,,97,1,-19.9,9.5,20.3,77,85,37,656,162,1463.2,8.84,2.96,0.89,0.286,74.1%,40.8%,9.1%,93.1,3.56,,3.56,3.62,14.1,82035490,82035490,2828810,1475000
2014,TEX,2264,6026,111,637,597,105,6.9%,19.3%,0.119,0.305,0.256,0.314,0.375,0.305,,90,-1.8,-66.8,-17,11.6,67,95,33,638,162,1426.1,7,3.19,1.01,0.31,70.4%,39.5%,9.3%,92.2,4.49,,4.22,4.26,9.3,102585846,102585846,3537443,1000000
2014,TOR,2397,6167,177,723,690,78,8.1%,18.7%,0.155,0.295,0.259,0.323,0.414,0.325,,107,0,44.9,-37,22.2,83,79,45,611,162,1443,7.48,3.06,0.94,0.294,72.7%,42.9%,9.4%,92.4,4,,3.97,3.99,14.2,125422600,125422600,5225942,3375000
2014,WSN,2265,6216,152,686,635,101,8.3%,21.0%,0.14,0.303,0.253,0.321,0.393,0.317,,99,15.3,8.4,42.4,26.2,96,66,45,620,162,1470.2,7.88,2.15,0.67,0.294,74.9%,44.8%,7.5%,93.7,3.03,,3.18,3.43,24.3,129366735,129366735,4791361,2700000
2015,ARI,2393,6276,154,720,680,132,7.8%,20.9%,0.15,0.316,0.264,0.324,0.414,0.319,,95,12.5,-23.3,32.6,21.6,79,83,44,712,162,1466.2,7.46,3.07,1.12,0.294,73.7%,45.7%,12.3%,93.6,4.05,,4.21,4.09,10.6,69312833,69312833,2390098,526000
2015,ATL,2340,6034,100,573,548,69,7.8%,18.3%,0.108,0.297,0.251,0.314,0.359,0.296,,84,-2.7,-115.5,22.4,9.9,67,95,44,694,162,1425.1,7.25,3.47,1.07,0.305,71.4%,43.4%,11.3%,93.6,4.41,,4.34,4.36,7,81247648,81247648,2901702,1083333
2015,BAL,2249,6007,217,713,686,44,7.0%,22.2%,0.171,0.291,0.25,0.307,0.421,0.315,,97,-4.9,-23.9,-5.9,17.7,81,81,43,615,162,1434.2,7.73,3.03,1.09,0.298,73.6%,45.2%,12.0%,93.2,4.05,,4.11,4.04,15.8,119254299,119254299,3975143,2975000
2015,BOS,2268,6237,161,748,706,71,7.7%,18.4%,0.149,0.305,0.265,0.325,0.415,0.321,,99,1.4,-5.9,-28.9,17.9,78,84,40,637,162,1448.1,7.57,2.97,1.11,0.305,71.6%,44.1%,11.6%,93.1,4.34,,4.17,4.14,11.8,146494748,146494748,5634413,2125000
2015,CHC,2406,6200,171,689,657,95,9.1%,24.5%,0.154,0.305,0.244,0.321,0.398,0.313,,96,15.1,-15.8,63.6,25.4,97,65,48,714,162,1461.1,8.81,2.51,0.83,0.287,72.7%,46.6%,10.7%,93.1,3.36,,3.3,3.37,22.9,116654522,116654522,4166233,2515000
2015,CHW,2265,6070,136,622,595,68,6.7%,20.3%,0.13,0.296,0.25,0.306,0.38,0.3,,89,-15.2,-94.3,-21.6,8.8,76,86,37,576,162,1452.2,8.42,2.94,1,0.311,72.9%,45.2%,11.4%,93.1,3.98,,3.82,3.81,17.4,98712867,98712867,3525460,1250000
2015,CIN,2337,6196,167,640,613,134,8.0%,20.3%,0.146,0.29,0.248,0.312,0.394,0.307,,91,10.9,-52.1,16.1,16.5,64,98,35,683,162,1453.1,7.75,3.37,1.1,0.297,71.7%,44.1%,12.1%,94,4.35,,4.24,4.14,10.8,116732284,116732284,4323418,2350000
2015,CLE,2285,6109,141,669,640,86,8.7%,18.9%,0.144,0.299,0.256,0.325,0.401,0.315,,97,8.1,-15.6,-4.5,19.1,81,80,38,637,161,1432.2,8.84,2.67,1.01,0.288,72.8%,44.5%,11.7%,94.3,3.68,,3.62,3.57,21.1,86339067,86339067,3197743,1940000
2015,COL,2436,6071,186,737,702,97,6.4%,21.1%,0.167,0.313,0.265,0.315,0.432,0.321,,87,4.7,-91.9,-4.2,9.7,68,94,36,746,162,1426.1,7.02,3.65,1.15,0.318,69.9%,47.7%,13.2%,93.3,5.04,,4.56,4.33,8.3,98261171,98261171,3388316,1087600
2015,DET,2340,6159,151,689,660,83,7.4%,20.4%,0.15,0.322,0.27,0.328,0.42,0.324,,103,-27.6,-8.6,-31.6,17.1,74,87,35,666,161,1447,6.84,3.04,1.2,0.298,69.7%,42.9%,12.0%,93.1,4.64,,4.46,4.36,11.7,172282250,172282250,6891290,3000000
2015,HOU,2333,6073,230,729,691,121,8.0%,22.9%,0.187,0.292,0.25,0.315,0.437,0.325,,108,8.1,66.8,-19.6,26.1,86,76,39,644,162,1441,7.99,2.64,0.92,0.285,73.8%,47.3%,10.9%,92.6,3.57,,3.66,3.71,18.9,63564200,63564200,2354230,1000000
2015,KCR,2263,6116,139,724,689,104,6.3%,15.9%,0.144,0.301,0.269,0.322,0.412,0.318,,99,-0.3,-8.3,13.8,21.8,95,67,56,655,162,1452,7.19,3.03,0.96,0.286,75.0%,42.8%,9.9%,93.3,3.74,,4.04,4.25,13.8,106164525,106164525,4246581,2640000
2015,LAA,2459,5990,176,661,621,52,7.3%,19.2%,0.15,0.28,0.246,0.307,0.396,0.305,,95,0.5,-37,2.3,17.1,85,77,46,680,162,1440.2,7.63,2.91,1.04,0.285,73.3%,41.5%,10.0%,91.8,3.94,,4.06,4.26,12.2,146449583,146449583,5049986,1312500
2015,LAD,2379,6090,187,667,638,59,9.2%,20.7%,0.163,0.292,0.25,0.326,0.413,0.322,,106,-15.3,28.2,57.3,29,92,70,47,677,162,1445.2,8.69,2.46,0.9,0.296,74.7%,50.1%,12.1%,93.8,3.46,,3.41,3.33,19.7,195495260,195495260,6981974,4541666
2015,MIA,2297,5988,120,613,575,112,6.3%,19.2%,0.124,0.307,0.26,0.31,0.384,0.302,,91,-1.2,-67.3,26.9,15.3,71,91,35,648,162,1427,7.27,3.2,0.89,0.294,72.3%,44.5%,9.5%,93.7,4.04,,3.98,4.23,12.2,84637500,84637500,3134722,1925000
2015,MIL,2377,6024,145,655,624,84,6.8%,21.6%,0.142,0.303,0.251,0.307,0.393,0.304,,87,1.5,-87.9,20.7,12.6,68,94,40,658,162,1435,7.9,3.24,1.1,0.303,72.1%,46.1%,12.7%,93,4.28,,4.17,4,9.9,98683035,98683035,3795501,529750
2015,MIN,2311,6017,156,696,661,70,7.3%,21.0%,0.152,0.292,0.247,0.305,0.399,0.305,,89,-5.5,-80.4,-2.1,12.1,83,79,45,682,162,1443,6.52,2.58,1.02,0.3,72.8%,44.0%,10.4%,92.5,4.07,,4.1,4.23,16,107745000,107745000,4309800,2000000
2015,NYM,2325,6145,177,683,654,51,7.9%,21.0%,0.156,0.287,0.244,0.312,0.4,0.309,,98,6.2,-6.8,48.7,24.6,90,72,50,647,162,1462.2,8.23,2.36,0.94,0.288,74.3%,46.3%,10.8%,94.4,3.45,,3.53,3.6,19,92576453,92576453,3428758,614125
2015,NYY,2401,6268,212,764,737,63,8.8%,19.6%,0.17,0.283,0.251,0.323,0.421,0.323,,103,3,25.3,-35.3,20.7,87,75,48,659,162,1457.2,8.46,2.93,1.12,0.3,73.8%,47.0%,13.6%,94.6,4.03,,3.97,3.7,18.4,191472857,191472857,6838316,2900000
2015,OAK,2349,6171,146,694,661,78,7.7%,18.1%,0.144,0.288,0.251,0.312,0.395,0.308,,95,-1,-34.1,-60.7,11.3,68,94,28,649,162,1444.2,7.34,2.95,1.07,0.289,71.0%,45.0%,11.4%,92.7,4.16,,4.13,4.13,13,69279166,69279166,2234812,517500
2015,PHI,2321,6053,130,626,586,88,6.4%,21.0%,0.133,0.299,0.249,0.303,0.382,0.298,,86,-1.9,-100.3,-3.9,8.8,63,99,35,665,162,1436.1,7.22,3.06,1.2,0.316,71.1%,44.0%,12.2%,92.8,4.69,,4.4,4.29,10.3,108048000,108048000,3725793,600000
2015,PIT,2431,6285,140,697,661,98,7.3%,21.0%,0.136,0.314,0.26,0.323,0.396,0.313,,97,3.5,-17.4,49.6,24,98,64,54,662,162,1489.2,8.08,2.74,0.66,0.302,75.0%,50.4%,9.4%,94.4,3.23,,3.36,3.56,19.5,83810832,83810832,2993244,1541666
2015,SDP,2396,6019,148,650,623,82,7.1%,22.0%,0.142,0.292,0.243,0.3,0.385,0.298,,90,5,-63.2,31.5,16.4,74,88,41,678,162,1440.1,8.7,3.22,1.07,0.303,71.1%,46.9%,13.3%,93.3,4.09,,3.93,3.71,9.7,125861128,125861128,4495040,1825000
2015,SEA,2407,6131,198,656,624,69,7.8%,21.8%,0.162,0.292,0.249,0.311,0.411,0.313,,100,-23.1,-20.7,-15.8,17.4,76,86,45,671,162,1463,7.89,3.02,1.11,0.298,72.8%,46.3%,12.5%,93.3,4.16,,4.14,3.99,9.1,122706842,122706842,4719494,2252500
2015,SFG,2342,6153,136,696,663,93,7.4%,18.8%,0.139,0.313,0.267,0.326,0.406,0.318,,104,-0.4,25.5,62,29.5,84,78,41,719,162,1444.1,7.26,2.69,0.97,0.283,74.5%,46.0%,10.8%,92.3,3.73,,3.92,3.99,8.8,166495942,166495942,5946284,4000000
2015,STL,2406,6139,137,647,619,69,8.2%,20.6%,0.142,0.303,0.253,0.321,0.394,0.311,,97,0.9,-21.2,53.8,23.6,100,62,62,677,162,1464.2,8.17,2.93,0.76,0.297,79.4%,48.0%,9.4%,93.9,2.94,,3.48,3.71,20.6,117626957,117626957,4524114,1825000
2015,TBR,2479,6071,167,644,612,87,7.2%,21.6%,0.154,0.3,0.252,0.314,0.406,0.313,,100,-13.4,-16.2,2.5,19.6,80,82,60,692,162,1453.1,8.39,2.95,1.08,0.284,75.1%,41.8%,11.2%,93.6,3.74,,3.91,3.94,14.7,73649584,73649584,2454986,750000
2015,TEX,2358,6187,172,751,707,101,8.1%,19.9%,0.156,0.3,0.257,0.325,0.413,0.321,,98,21.6,4.8,-3,21.6,88,74,45,660,162,1442.2,6.83,3.17,1.07,0.294,72.4%,44.2%,11.2%,92.8,4.25,,4.34,4.37,11,112907373,112907373,3763579,812500
2015,TOR,2337,6231,232,891,852,88,9.1%,18.5%,0.188,0.298,0.269,0.34,0.457,0.344,,117,11,135.9,6.6,36.7,93,69,34,631,162,1441,6.98,2.48,1.08,0.278,72.7%,43.7%,11.0%,91.8,3.81,,4.09,4.14,13.7,112895700,112895700,4342142,763500
2015,WSN,2245,6117,177,703,665,57,8.8%,22.0%,0.151,0.3,0.251,0.321,0.403,0.315,,96,-2.3,-29.7,9.4,17.9,83,79,41,630,162,1434.2,8.42,2.28,0.91,0.3,72.7%,44.7%,10.3%,94,3.62,,3.45,3.58,22.2,165485977,165485977,5910213,3000000
2016,ARI,2399,6260,190,752,709,137,7.4%,22.8%,0.171,0.315,0.261,0.32,0.432,0.321,,93,17.7,-39.9,-2,15.6,69,93,31,737,162,1451.1,8.17,3.74,1.25,0.32,68.7%,46.0%,14.1%,93.7,5.09,,4.5,4.34,10.1,87439063,87439063,3363041,1387500
2016,ATL,2390,6192,122,649,615,75,8.1%,20.0%,0.13,0.305,0.255,0.321,0.384,0.304,,86,-6.1,-110.8,13.7,9.8,68,93,39,748,161,1447.2,7.63,3.4,1.1,0.293,70.2%,44.7%,11.7%,93.8,4.51,,4.32,4.48,9,60860291,60860291,2254085,897500
2016,BAL,2257,6089,253,744,710,19,7.7%,21.7%,0.188,0.291,0.256,0.317,0.443,0.326,,103,2.5,22.6,-29.8,20.7,89,73,54,605,162,1432,7.84,3.43,1.15,0.299,73.7%,44.8%,12.6%,93.3,4.22,,4.31,4.34,15.7,151700449,151700449,5231050,2800000
2016,BOS,2284,6320,208,878,836,83,8.8%,18.4%,0.179,0.32,0.282,0.348,0.461,0.346,,113,10.6,109.9,15.9,35.2,93,69,43,625,162,1439.2,8.51,3.06,1.1,0.293,72.9%,41.5%,11.4%,93.8,4,,4,4.2,18.8,160606261,160606261,6177164,950000
2016,CHC,2332,6335,199,808,767,66,10.4%,21.1%,0.173,0.302,0.256,0.343,0.429,0.333,,106,17.3,61.3,104.8,37.1,103,58,38,665,162,1459.2,8.88,3.05,1.01,0.255,77.5%,46.9%,13.1%,93.3,3.15,,3.77,3.74,18.8,174130456,174130456,5617111,2500000
2016,CHW,2217,6131,168,686,656,77,7.4%,21.0%,0.153,0.304,0.257,0.317,0.41,0.314,,97,-2.5,-27.2,-38,15,78,84,43,643,162,1446.2,7.9,3.24,1.15,0.298,74.0%,43.1%,12.0%,93.1,4.12,,4.27,4.38,17.1,108873667,108873667,4536403,2625000
2016,CIN,2287,6094,164,716,678,139,7.4%,21.1%,0.152,0.303,0.256,0.316,0.408,0.311,,89,-4.3,-89.9,18.6,12.1,68,94,28,646,162,1442,7.75,3.97,1.61,0.29,72.8%,41.6%,15.9%,93,4.91,,5.24,4.79,1,89955059,89955059,2901776,525000
2016,CLE,2366,6155,185,777,733,134,8.6%,20.2%,0.168,0.304,0.262,0.329,0.43,0.326,,100,15.8,14.1,16.8,24.9,94,67,37,665,161,1445,8.71,2.87,1.16,0.289,73.4%,46.7%,13.7%,93.6,3.86,,3.91,3.8,18.2,74311900,74311900,2752293,2000000
2016,COL,2369,6236,204,845,805,66,7.9%,21.3%,0.182,0.326,0.275,0.336,0.457,0.339,,94,1.1,-45,32.2,18.5,75,87,37,695,162,1429.1,7.7,3.44,1.14,0.317,68.0%,49.1%,14.1%,93.7,4.92,,4.38,4.23,13.1,85645071,85645071,2762744,1000000
2016,DET,2295,6127,211,750,719,58,8.0%,21.3%,0.171,0.312,0.267,0.331,0.438,0.33,,106,-16.9,27,-31.9,21.1,86,75,47,637,161,1428,7.76,2.91,1.15,0.3,72.2%,44.5%,11.7%,93.4,4.24,,4.16,4.31,18.5,181376481,181376481,6254361,575000
2016,HOU,2334,6204,198,724,689,102,8.9%,23.4%,0.17,0.298,0.247,0.319,0.417,0.317,,101,-5.4,2.8,14.6,23.7,84,78,44,662,162,1468,8.56,2.78,1.11,0.306,73.4%,45.2%,12.6%,92.9,4.06,,3.85,3.87,17.6,91893700,91893700,3281918,875000
2016,KCR,2244,6052,147,675,640,121,6.3%,20.2%,0.139,0.309,0.261,0.312,0.4,0.307,,89,-4.3,-83.9,-9.8,11.8,81,81,41,634,162,1440,8.04,3.23,1.29,0.298,75.4%,44.3%,13.4%,93.8,4.21,,4.42,4.33,12.1,111287125,111287125,4451485,4225000
2016,LAA,2419,6041,156,717,686,73,7.8%,16.4%,0.145,0.289,0.26,0.322,0.405,0.314,,99,-16.8,-27.4,6.4,19.2,74,88,29,689,162,1421.1,7.19,3.15,1.32,0.301,75.0%,40.8%,12.5%,92,4.28,,4.62,4.66,8,137251333,137251333,5278897,1950000
2016,LAD,2491,6164,189,725,680,45,8.5%,21.4%,0.16,0.294,0.249,0.319,0.409,0.314,,97,2,-20.2,77.9,25.5,91,71,47,768,162,1453,9.35,2.87,1.02,0.288,73.8%,42.8%,11.7%,93.1,3.7,,3.61,3.75,20,192848022,191990880,6193254,3125000
2016,MIA,2460,6133,128,655,626,71,7.3%,19.8%,0.131,0.314,0.263,0.322,0.394,0.309,,95,2.4,-40.1,57.4,21.3,79,82,55,720,161,1435,8.65,3.73,0.95,0.303,74.0%,43.0%,10.9%,93.9,4.05,,3.97,4.21,15.5,69306702,69306702,2566915,1350000
2016,MIL,2342,6061,194,671,641,181,9.9%,25.5%,0.163,0.304,0.244,0.322,0.407,0.315,,92,5.2,-55.2,-9.3,12.7,73,89,46,675,162,1434.1,7.37,3.34,1.12,0.3,73.1%,46.0%,12.4%,93.3,4.1,,4.37,4.42,11.1,69282737,69282737,2234927,518100
2016,MIN,2290,6245,200,722,690,91,8.2%,22.8%,0.171,0.3,0.251,0.316,0.421,0.317,,95,7.8,-28.5,-65.9,12.4,59,103,26,695,162,1443,7.43,2.99,1.38,0.319,68.3%,43.0%,13.9%,92.5,5.09,,4.57,4.42,10.7,102583200,102583200,4274300,1812500
2016,NYM,2430,6115,218,671,649,42,8.5%,21.3%,0.171,0.282,0.246,0.316,0.417,0.315,,99,-8.6,-17.7,55.9,23.4,87,75,55,700,162,1447,8.68,2.73,0.95,0.308,75.6%,44.2%,11.1%,93.8,3.58,,3.57,3.78,21.5,133889129,133889129,4958857,2500000
2016,NYY,2308,6058,183,680,647,72,7.8%,19.6%,0.153,0.289,0.252,0.314,0.405,0.311,,92,10.6,-49.7,-7.3,15.5,84,78,48,645,162,1428.1,8.78,2.8,1.35,0.292,74.2%,46.9%,15.5%,95.3,4.16,,4.2,3.86,18.7,201997792,201997792,7214207,3650000
2016,OAK,2343,6022,169,653,634,50,7.3%,19.0%,0.149,0.28,0.246,0.304,0.395,0.302,,89,-22.2,-100.5,-77.5,3,69,93,42,654,162,1433.1,7.46,2.91,1.16,0.299,70.7%,46.2%,12.5%,93,4.51,,4.24,4.28,13.7,75806234,75806234,2614008,1500000
2016,PHI,2348,5992,161,610,575,96,7.1%,23.0%,0.144,0.292,0.24,0.301,0.385,0.296,,81,0.9,-137.5,43.2,9.4,71,91,43,667,162,1437,8.14,2.92,1.33,0.304,70.5%,41.0%,13.8%,93,4.64,,4.34,4.21,13.9,45980000,45980000,1642143,521500
2016,PIT,2458,6261,153,729,696,110,9.0%,21.3%,0.144,0.311,0.257,0.332,0.402,0.318,,97,-6.7,-26.5,15.6,18.8,78,83,51,687,162,1450.2,7.64,3.31,1.12,0.306,72.5%,46.9%,13.0%,94,4.22,,4.3,4.28,9,100603833,100603833,3869378,3000000
2016,SDP,2355,6000,177,686,654,125,7.5%,25.0%,0.155,0.291,0.235,0.299,0.39,0.297,,84,24.8,-92.3,14,11.1,68,94,35,672,162,1440,7.64,3.56,1.14,0.296,71.3%,46.4%,12.6%,92.7,4.44,,4.4,4.42,8.6,100399614,100399614,4015985,1000000
2016,SEA,2371,6227,223,768,735,56,8.1%,20.7%,0.171,0.297,0.259,0.326,0.43,0.325,,108,-13.5,44.6,-51.2,21.3,86,76,49,638,162,1457,8.14,2.84,1.32,0.292,74.9%,43.4%,13.8%,93.5,4,,4.3,4.17,14.5,134457243,134457243,4979898,1500000
2016,SFG,2404,6271,130,715,675,79,9.1%,17.7%,0.14,0.299,0.258,0.329,0.398,0.315,,96,-2.8,-34.8,92.8,25.9,87,75,43,737,162,1460.1,8.07,2.71,0.97,0.287,74.3%,45.3%,10.8%,92.7,3.69,,3.76,4.01,14.2,171741278,171741278,7155887,5500000
2016,STL,2400,6223,225,779,745,35,8.5%,21.2%,0.187,0.294,0.255,0.325,0.443,0.329,,105,-17.1,18.9,2.8,22,86,76,38,643,162,1448.1,8.02,2.95,0.99,0.304,71.8%,49.5%,12.8%,94.1,4.08,,3.88,3.88,16.6,139378500,139378500,4645950,1575000
2016,TBR,2281,6046,216,672,647,60,7.4%,24.5%,0.182,0.293,0.243,0.307,0.426,0.315,,98,-0.4,-13,-9,19.1,68,94,42,647,162,1426.1,8.56,3.1,1.33,0.297,74.2%,41.0%,13.1%,93.3,4.2,,4.26,4.22,10.6,57097310,57097310,2039190,711300
2016,TEX,2324,6089,215,765,746,99,7.2%,20.0%,0.172,0.298,0.262,0.322,0.433,0.324,,95,2,-37,-14.5,16.2,95,67,56,641,162,1443,7.2,3.33,1.25,0.292,72.8%,45.5%,13.5%,92.9,4.38,,4.58,4.49,12.6,128038723,128038723,4742175,1500000
2016,TOR,2349,6233,221,759,728,54,10.1%,21.9%,0.178,0.289,0.248,0.33,0.426,0.327,,104,-9,21.9,8.8,25.1,89,73,43,649,162,1459.1,8.1,2.84,1.13,0.282,74.4%,46.6%,13.0%,92.9,3.79,,4.04,4.02,16.8,160701700,160701700,5356723,1525000
2016,WSN,2302,6201,203,763,735,121,8.6%,20.2%,0.17,0.293,0.256,0.326,0.426,0.322,,96,16,-16.4,41.2,22.3,95,67,46,670,162,1459.2,9.1,2.89,0.96,0.288,75.0%,43.3%,10.9%,93.8,3.52,,3.58,3.82,23.5,140603346,140603346,5858473,3000000
2017,ARI,2360,6224,220,812,776,103,9.3%,23.4%,0.19,0.306,0.254,0.329,0.445,0.329,,95,12.4,-27.9,21.1,19.7,93,69,43,675,162,1441,9.26,3.22,1.07,0.294,74.2%,48.1%,13.1%,93.6,3.67,,3.8,3.86,22.9,90730499,90730499,3240375,1300000
2017,ATL,2374,6216,165,732,706,77,7.6%,19.0%,0.15,0.305,0.263,0.326,0.412,0.316,,89,4.3,-87.6,35,15.1,72,90,36,692,162,1441.1,7.86,3.65,1.2,0.302,70.1%,44.5%,12.5%,93.9,4.72,,4.51,4.67,9,137339527,137339527,4577984,1250000
2017,BAL,2351,6140,232,743,713,32,6.4%,23.0%,0.175,0.306,0.26,0.312,0.435,0.318,,95,-14.9,-51.3,-44.9,11.3,75,87,35,654,162,1441,7.7,3.62,1.51,0.302,72.2%,44.6%,15.4%,93.3,4.97,,4.96,4.72,8.6,161684185,161684185,5774435,3462500
2017,BOS,2334,6338,168,785,735,106,9.0%,19.3%,0.149,0.3,0.258,0.329,0.407,0.316,,91,4.9,-64,30.2,18.2,93,69,39,677,162,1482.1,9.59,2.82,1.18,0.303,75.7%,41.0%,12.7%,93.8,3.73,,3.78,3.91,23.2,174287098,174287098,5622164,1950000
2017,CHC,2420,6283,223,822,785,62,9.9%,22.3%,0.182,0.302,0.255,0.338,0.437,0.331,,101,-6.8,4.8,57.6,26.8,92,70,38,693,162,1447.1,8.95,3.44,1.21,0.285,74.2%,46.2%,14.5%,92.7,3.95,,4.2,4.1,16.8,170088502,170088502,6541865,2750000
2017,CHW,2289,6059,186,706,670,71,6.6%,23.1%,0.161,0.309,0.256,0.314,0.417,0.313,,95,-1.9,-36.4,-29.2,14.1,67,95,25,682,162,1421.2,7.55,4,1.53,0.281,72.4%,41.9%,14.7%,93.2,4.78,,5.17,5.01,4.4,109591167,109591167,3913970,875000
2017,CIN,2321,6213,219,753,715,120,9.1%,21.4%,0.179,0.294,0.253,0.329,0.433,0.325,,95,-5.3,-47.4,38.7,19.5,68,94,33,666,162,1430,8.18,3.97,1.56,0.296,71.1%,44.6%,16.8%,93.5,5.17,,5.08,4.66,5.3,82375785,82375785,2657283,567000
2017,CLE,2367,6234,212,818,780,88,9.7%,18.5%,0.186,0.295,0.263,0.339,0.449,0.336,,105,11.1,48.8,6.8,26.7,102,60,37,659,162,1440.2,10.08,2.54,1.02,0.303,77.5%,44.1%,13.0%,93.2,3.3,,3.33,3.41,30.4,115991166,115991166,4142542,2950000
2017,COL,2374,6201,192,824,793,59,8.4%,22.7%,0.171,0.332,0.273,0.338,0.444,0.332,,88,-6.4,-105.8,39.9,13.8,87,75,47,711,162,1437.2,7.95,3.33,1.19,0.305,72.2%,48.5%,14.2%,94.5,4.51,,4.32,4.26,18.6,101513571,101513571,3172299,545000
2017,DET,2336,6150,187,735,699,65,8.2%,21.3%,0.166,0.306,0.258,0.324,0.424,0.321,,98,-19.8,-37.8,-29.4,14.2,64,98,32,672,162,1420.1,7.62,3.41,1.38,0.32,68.7%,39.4%,12.8%,93.4,5.36,,4.73,4.87,11.5,180250600,180250600,6932715,1650000
2017,HOU,2313,6271,238,896,854,98,8.1%,17.3%,0.196,0.309,0.282,0.346,0.478,0.349,,121,-0.4,162.6,-37.9,33.7,101,61,45,681,162,1446,9.91,3.25,1.2,0.3,73.7%,47.3%,14.9%,93.5,4.12,,3.91,3.77,19,127443900,127443900,4720144,3725000
2017,KCR,2342,6027,193,702,660,91,6.5%,19.3%,0.16,0.295,0.259,0.311,0.42,0.312,,91,2.5,-65.6,-28.5,11.1,80,82,39,700,162,1437.2,7.61,3.25,1.23,0.303,70.9%,43.7%,12.0%,92.9,4.63,,4.43,4.68,13.7,132091916,132091916,4717568,4000000
2017,LAA,2392,6073,186,710,678,136,8.6%,19.7%,0.155,0.277,0.243,0.315,0.397,0.307,,92,1.4,-61.3,42.6,18.8,80,82,43,705,162,1440.2,8.2,2.94,1.4,0.289,74.9%,41.6%,14.1%,92.9,4.2,,4.43,4.37,11,143965833,143965833,4798861,2250000
2017,LAD,2464,6191,221,770,730,77,10.5%,22.3%,0.188,0.293,0.249,0.334,0.437,0.33,,104,5.8,40.7,90.2,33.3,104,58,51,698,162,1444.2,9.65,2.75,1.15,0.281,77.8%,42.7%,13.4%,93.1,3.38,,3.67,3.7,21.7,187989811,187989811,6064187,2600000
2017,MIA,2399,6248,194,778,743,91,7.8%,20.5%,0.163,0.313,0.267,0.331,0.431,0.325,,101,1.4,9,65.7,27.9,77,85,34,742,162,1442.2,7.5,3.91,1.2,0.298,70.7%,42.5%,12.2%,92.8,4.82,,4.69,4.9,5.5,115348302,115348302,4119582,2762500
2017,MIL,2423,6135,224,732,695,128,8.9%,25.6%,0.18,0.308,0.249,0.322,0.429,0.321,,94,2.4,-48.6,20.7,17.3,86,76,54,712,162,1445.2,8.38,3.44,1.15,0.298,74.8%,45.7%,13.5%,93.5,4,,4.24,4.26,17.1,61020089,61020089,2346927,545950
2017,MIN,2324,6261,206,815,781,95,9.5%,21.4%,0.174,0.306,0.26,0.334,0.434,0.329,,103,14.4,39.7,7.2,26,85,77,42,682,162,1436,7.31,3.03,1.4,0.296,72.5%,42.4%,13.5%,92.4,4.6,,4.71,4.75,8.9,100787500,100787500,3475431,600000
2017,NYM,2396,6169,224,735,713,58,8.6%,20.9%,0.184,0.286,0.25,0.32,0.434,0.322,,101,-11.3,-7.2,32.1,22.7,70,92,34,730,162,1434.2,8.62,3.72,1.38,0.319,70.4%,44.4%,14.9%,93.6,5.01,,4.59,4.42,8.7,176284679,176284679,5686603,2200000
2017,NYY,2294,6354,241,858,821,90,9.7%,21.8%,0.185,0.304,0.262,0.339,0.447,0.336,,109,11.1,82.3,-6.5,29.2,91,71,36,639,162,1448.2,9.69,3.13,1.19,0.28,74.5%,46.2%,14.2%,95.3,3.75,,3.88,3.82,23.4,170389199,170389199,6310711,2290000
2017,OAK,2350,6126,234,739,708,57,9.2%,24.3%,0.19,0.294,0.246,0.319,0.436,0.323,,103,-5.5,19.9,-53.6,17.5,75,87,35,687,162,1431,7.56,3.16,1.32,0.294,68.9%,44.9%,13.9%,92.8,4.67,,4.57,4.54,9.6,70601667,70601667,2353389,560000
2017,PHI,2308,6133,174,690,654,59,8.1%,23.1%,0.159,0.304,0.25,0.315,0.409,0.31,,87,-9.5,-109.5,13.1,10.5,66,96,33,668,162,1441,8.18,3.29,1.38,0.304,73.0%,42.9%,14.1%,93.4,4.57,,4.56,4.5,14.3,87418378,87418378,3362245,562500
